Episode,Station_Reward,Car_Reward,Station_Reward_Smooth,Car_Reward_Smooth
154,-0.1069495223970133,-0.143917161217698,-0.13168645381553773,-0.16670241358810917
155,-0.10975137694371866,-0.1388855259292614,-0.13085923865767868,-0.16572909187964455
156,-0.1077420972856118,-0.14296092283406844,-0.1298919242120543,-0.16481856731163638
157,-0.10297737957022064,-0.1461070799905174,-0.1287845287975135,-0.1640464165751764
158,-0.10763480573802911,-0.1376797597046549,-0.12784500411578548,-0.16304458993354365
159,-0.10237200429130214,-0.1504919146907901,-0.12679909225658803,-0.1625177473119549
160,-0.10208626312521171,-0.14671981342850102,-0.12588163100992456,-0.16182323852363845
161,-0.10970321121071422,-0.1421180314689358,-0.1250735417183101,-0.160931313013405
162,-0.09820243005625635,-0.13768018232961532,-0.12410066074814612,-0.16018766866520845
163,-0.08966314381861076,-0.1426971136573316,-0.12272827027365973,-0.15938012413717162
164,-0.08886675601431573,-0.14096370832490718,-0.12168528500237025,-0.15858261777088983
165,-0.09535268486043913,-0.14110693984452738,-0.12075757708902009,-0.15786019861328432
166,-0.08998581611020408,-0.1412812821646763,-0.11979824793007593,-0.15697369234411224
167,-0.09920286891586717,-0.13091905015209182,-0.11857378528353855,-0.15602416131231744
168,-0.09353223839739923,-0.1344088737934374,-0.11767869846753116,-0.1551617565930275
169,-0.0934383663866776,-0.1377732778211956,-0.11658878311370412,-0.15435530309421647
170,-0.08702739216578319,-0.13442333874036727,-0.11538783561337952,-0.15336452121163613
171,-0.09401976129203629,-0.1399080639484239,-0.11446619842222558,-0.15276955915253518
172,-0.08886943599628627,-0.13130282384760875,-0.11337196874319505,-0.15186714309174298
173,-0.0842445987563032,-0.12116455619671833,-0.11230887382169757,-0.15080325598836283
174,-0.08655421524810084,-0.12781463249769687,-0.11136677624562223,-0.1498755295387484
175,-0.08491407065277809,-0.12692865357695746,-0.11039428592009105,-0.14900852860578376
176,-0.09613588062442874,-0.1394917498258899,-0.10945140756757553,-0.1484656071572325
177,-0.08202619381444098,-0.1279100301277016,-0.10837107199281176,-0.14753700870996608
178,-0.08119689071569283,-0.12194043182505498,-0.10731225640912928,-0.14663969400695237
179,-0.08284478766817374,-0.12732268717038314,-0.10638132845195913,-0.145743068912478
180,-0.08485837772290171,-0.1258029643696652,-0.10536478100810706,-0.14489749145892128
181,-0.08998859695583152,-0.12540452834055135,-0.10463932404664891,-0.14403555199772564
182,-0.07534873944816674,-0.13185470564404342,-0.10353946638295614,-0.14359920122238748
183,-0.07764379930799424,-0.12758917666329977,-0.10258938667152334,-0.14279771994494778
184,-0.08283559686651813,-0.12427132133546626,-0.1017127993665709,-0.14201478432700498
185,-0.07250344981696798,-0.12068204905897266,-0.1005933038750108,-0.141244780687993
186,-0.07463836219517564,-0.12172386115784606,-0.09962157994140826,-0.14033314647298478
187,-0.07659851829810328,-0.11920175240368007,-0.09870734186527023,-0.13958986917421753
188,-0.07965421194218163,-0.12183958410124833,-0.09782297722436056,-0.13875371528080888
189,-0.06995085447182904,-0.11918292424465178,-0.09681601185626257,-0.13802900234111434
190,-0.06731119204764885,-0.11910624270259698,-0.09581751320277224,-0.13753985400953211
191,-0.07260812062600804,-0.11407264970703564,-0.09468745694957992,-0.13681824323757266
192,-0.06820769165767138,-0.12304277599572618,-0.09375218463708583,-0.1360922299546246
193,-0.07535775053487899,-0.1158605162935461,-0.09285000805075475,-0.13535616107736836
194,-0.07079964820253012,-0.11663756298674702,-0.09204627116963189,-0.13464062413552716
195,-0.06913632291886027,-0.1157251606180314,-0.0911895527942541,-0.13391149879480302
196,-0.0708347985861685,-0.11651886071058903,-0.09036581449480195,-0.1330682209228603
197,-0.07342040081518839,-0.11817150841058355,-0.08958974025231946,-0.1324429687082611
198,-0.0681434768810845,-0.1179578225497051,-0.0887145190661654,-0.13171572280987517
199,-0.06095871865106177,-0.1085645258161912,-0.08768484003903704,-0.13098487885354004
200,-0.06894560930286923,-0.111834505273437,-0.08699498463674188,-0.13032360671801693
201,-0.06049596903435498,-0.12329810191025004,-0.08593844159462259,-0.12986169110720389
202,-0.06684817007427371,-0.12017419472986612,-0.08504393254020748,-0.12922836705067606
203,-0.056263070099104084,-0.10581131612802189,-0.08397291277025977,-0.1283649243252153
204,-0.06410598062238419,-0.11132197837133437,-0.08311604193476718,-0.12771302066828802
205,-0.057409694528469724,-0.11048860147786725,-0.08206920828646222,-0.12714508217926013
206,-0.05925521253503106,-0.10832647748307347,-0.0810994705914506,-0.12645239327224023
207,-0.05307266382155164,-0.10944032882275172,-0.08010137627647723,-0.1257190582488849
208,-0.06104166210148685,-0.09955013316339478,-0.07916951340374637,-0.12495646571805973
209,-0.05249555536286753,-0.11446929262911072,-0.07817198442517767,-0.12423601327682614
210,-0.0653452319258806,-0.10710056700944134,-0.07743716380119105,-0.12344362834844493
211,-0.059717453741274004,-0.10680103803531574,-0.07643744865180226,-0.12273728847977251
212,-0.05053384739044575,-0.10472024598429926,-0.07548407699848604,-0.12207808975286621
213,-0.06250375171542348,-0.10062770448863771,-0.07494088915642229,-0.12123670156949233
214,-0.054226752126564436,-0.10899724945772934,-0.07424808907866726,-0.12059737239214878
215,-0.05262141967795553,-0.10595830836600732,-0.0733934637750176,-0.11989439976257836
216,-0.04783801146612411,-0.10088320564881041,-0.072550507682136,-0.11908643823226106
217,-0.05295331944189757,-0.10260360044587433,-0.0716255166926566,-0.1185201292381367
218,-0.04590779311123987,-0.10580646810383029,-0.07067302778693342,-0.11794808112434456
219,-0.04828960091444814,-0.10347163034169937,-0.06977005247748883,-0.11726204817475462
220,-0.04960901427751249,-0.10451990694700727,-0.06902168491972342,-0.11666397953888742
221,-0.04318047820790539,-0.1014328486838754,-0.06800489925804079,-0.11589447523359647
222,-0.05365684385884133,-0.10168068474123151,-0.0673006474152919,-0.11530203245146893
223,-0.04224861484438542,-0.09140553915512103,-0.06646072773705354,-0.11470685211063697
224,-0.044353003284017714,-0.1027718434784453,-0.06561670349777188,-0.11420599633025194
225,-0.04639329325451434,-0.09196654975480917,-0.06484628794980661,-0.11350675425380899
226,-0.0415530409493524,-0.10467876877497233,-0.06375463115630507,-0.11281049463279064
227,-0.039903133670162586,-0.09665728477362659,-0.0629121699534195,-0.11218543972570913
228,-0.03481956892180896,-0.10043857294267937,-0.06198462351754183,-0.11175540254806161
229,-0.04994754870294992,-0.09312245657477748,-0.06132667873823735,-0.1110713979361495
230,-0.04985696502120039,-0.08976776917859888,-0.06062665048420333,-0.11035069403232817
231,-0.046022678621268756,-0.092757642655842,-0.05974733211751207,-0.10969775631863397
232,-0.04477514318809497,-0.08919088685393296,-0.05913586019231063,-0.10884447994283176
233,-0.0343455897213073,-0.08715132482444365,-0.0582698960005769,-0.10803572290605466
234,-0.04110726916943576,-0.10040784847289257,-0.05743532944663525,-0.10755845344880319
235,-0.036331881116868706,-0.09201314031483653,-0.056711898072633264,-0.10698507527392045
236,-0.034148398541022376,-0.09371310092066143,-0.05590209879955021,-0.10642486006917677
237,-0.0348817228350977,-0.08942497100711444,-0.055067762890290084,-0.10582932444124545
238,-0.03557931617425828,-0.08949456839273687,-0.054186264974931626,-0.10518242412707524
239,-0.02580833010740289,-0.09042159003493405,-0.0533034144876431,-0.10460719744288088
240,-0.03398459610336278,-0.08850336070400572,-0.05263688256875738,-0.10399513980290905
241,-0.030391250033219252,-0.08544636318922212,-0.0517925451569016,-0.10342261407255277
242,-0.03258610023434881,-0.08682336372831959,-0.05108011332843515,-0.10269822582720463
243,-0.03078327444216229,-0.09329977547630276,-0.05018862380658082,-0.10224701101085977
244,-0.02658036435310827,-0.08818672593129354,-0.04930423812959238,-0.10167799426975072
245,-0.03190716106527962,-0.08685896829216558,-0.048559654892520766,-0.10110067042323338
246,-0.02911202344591975,-0.09421719255675712,-0.0477251993897158,-0.10065463706015676
247,-0.021857141609924663,-0.08937439562521396,-0.04669393420561052,-0.10007869480444936
248,-0.030589489478671728,-0.08680260957715848,-0.04594285445756226,-0.09945559054499842
249,-0.030376904623219958,-0.08140105760420976,-0.045331218177005424,-0.09891232118075878
250,-0.020241853243734655,-0.08171548280465118,-0.04435714305582273,-0.09830994073138308
251,-0.020373360568927586,-0.08125953870181149,-0.04355469088651418,-0.0974691694672143
252,-0.024291544937119786,-0.08165582444507341,-0.042703558383771115,-0.09669880206151844
253,-0.023077944319955912,-0.0795293168195347,-0.04203985586818814,-0.09617316207534872
254,-0.01917828431790965,-0.08391115589298034,-0.041141301942098654,-0.09562494562578162
255,-0.02358672329223637,-0.07340132581579213,-0.040464842517373985,-0.09488320011254014
256,-0.018079111700124394,-0.08300490233856458,-0.039641320500675856,-0.09437676860964997
257,-0.02138762754257232,-0.07335596493778329,-0.039007619775096265,-0.0936550813319506
258,-0.01446105041524844,-0.0762121943343788,-0.0380760075413715,-0.09318832255537027
259,-0.011760130453150526,-0.08079536870073602,-0.037261299043177154,-0.09251484407680277
260,-0.01772250584608017,-0.07106750817834348,-0.036308844521581146,-0.0917941829001808
261,-0.013605037624400162,-0.07582116405978534,-0.03538659619924367,-0.09117458542067021
262,-0.02554848774039904,-0.07560089942592449,-0.03488688900624273,-0.0905921984895027
263,-0.010953271490466777,-0.07631638244945325,-0.0338558794017436,-0.09010597204871901
264,-0.015626396552944254,-0.07652780109306541,-0.0330838722902712,-0.08945658308142573
265,-0.02127863520681584,-0.07295661864766705,-0.032457016600848404,-0.08879654928705895
266,-0.009159715170297142,-0.06929147287091497,-0.03168345067493186,-0.08816471463150104
267,-0.013398059036493288,-0.07753573753360074,-0.030892345466823783,-0.08766335737325555
268,-0.015081246168748097,-0.07215037812112005,-0.030275814527973947,-0.08699023557360133
269,-0.008125043316609506,-0.0736116842099134,-0.029472523376017176,-0.08639303665096565
270,-0.008065939689401192,-0.07298083418078848,-0.028641661884254946,-0.08576225519564126
271,-0.014019080445712812,-0.06614335253604833,-0.028058433929011098,-0.0850564652726847
272,-0.005258891521187875,-0.07429414649035745,-0.02709047488225803,-0.08450873450766723
273,-0.005541890170163719,-0.06828871302897467,-0.026356340388773592,-0.08404639798514431
274,-0.004004821881496656,-0.06588510284709956,-0.025549376760723174,-0.0833086631725174
275,-0.009170229116045602,-0.0667703106564255,-0.0248049154779538,-0.08280473839054972
276,-0.002244515854896884,-0.06139228867370492,-0.024018744976064682,-0.08193900878852435
277,-0.005642006845211699,-0.06939879579497445,-0.02333352243956567,-0.08139383900895131
278,-0.008290551533143712,-0.05750912955747718,-0.022802942091792365,-0.08053525014124728
279,-0.012749293322646904,-0.06719944641399601,-0.022058976984186303,-0.08001678993803164
280,0.0005510668404679966,-0.07126190222189424,-0.021050816346952935,-0.07964667259889756
281,-0.00698603701074374,-0.0643989632260151,-0.020270083514742434,-0.07907949901030102
282,0.00013627823073232917,-0.06473988619664958,-0.01937185508636589,-0.07859047899715535
283,-0.0021825962180777266,-0.06445951850245443,-0.018728595216301297,-0.07813664287071558
284,-0.0020554056709737333,-0.06070317840089442,-0.017947557946332057,-0.0773425494692756
285,-0.00011442954071269537,-0.07058055853798088,-0.017223208914808937,-0.07691389783373849
286,-0.0011407231315553334,-0.06183759570319258,-0.0165630554066196,-0.0762763877293891
287,-0.00038362887202822644,-0.06374820027720653,-0.015873093527358207,-0.07576285231479096
288,-0.0012700839653228726,-0.05770832773764354,-0.015186908883179499,-0.0751271275016891
289,0.0063390173627417045,-0.07081352970586952,-0.014543961933776607,-0.0747349662951078
290,0.0017239510373596243,-0.05728897169308263,-0.013829790990962161,-0.07411067851488934
291,-5.808730537435677e-05,-0.05443397064130828,-0.013223127736405263,-0.07349043066393107
292,0.00870197353819426,-0.052934137022575864,-0.012397366260954399,-0.07281264612981618
293,0.004171210471726407,-0.05961689277315326,-0.011698276562676626,-0.0721389884757532
294,0.0075753286947625965,-0.06151805866144057,-0.01101516270171921,-0.07160561513035614
295,0.002578613564457286,-0.05615046759734678,-0.01032544720912447,-0.07099144511645976
296,0.008536272103160922,-0.0648266684962046,-0.009572481298142858,-0.07040363463524871
297,0.011221294212980322,-0.06030933355169961,-0.008910912581684758,-0.06982233339377843
298,0.0035831155410053763,-0.05362155372082431,-0.008227460481291216,-0.06915871227665174
299,0.004597577178732466,-0.05345268795242834,-0.007527970845252166,-0.06859974488361611
300,0.015089890538114986,-0.052438587133946814,-0.006821335969615174,-0.06801420697020202
301,0.003502194417655964,-0.05650638973226918,-0.006343824869883504,-0.06751914399081117
302,0.015441959333419913,-0.05221573067716625,-0.00554915478447271,-0.06693034211545304
303,0.012914622723257557,-0.047858017447702475,-0.00482930344360844,-0.06629691612801639
304,0.014540725543324032,-0.05712010673722014,-0.004154923246383766,-0.0657610951449012
305,0.01072883396693871,-0.04841529026365474,-0.0034686121012002646,-0.06526137443385845
306,0.011912099309573796,-0.055568586682546516,-0.002868787881006301,-0.06471264812073808
307,0.012225689300738946,-0.03675059198165635,-0.0021965215441400758,-0.06398054066161554
308,0.019018165118137913,-0.05271908943255401,-0.0015269372334723488,-0.06351067856357905
309,0.02045090343994346,-0.046307917784726246,-0.0008827165556104688,-0.06282092954525885
310,0.0036574412362167415,-0.050396330306018325,-0.00045511761396453075,-0.06240750598781235
311,0.02611535919618433,-0.043447424343224114,0.0003392903224471591,-0.06176003119348111
312,0.009757645147038693,-0.0449333449929015,0.001045412980195914,-0.06114668010482066
313,0.015544827808676836,-0.04524911389153033,0.0015753749661787861,-0.0605253347336622
314,0.01752416178201422,-0.04492262568404233,0.0022383861328779554,-0.05989323122548174
315,0.00993137026133579,-0.035193788554804845,0.002862586242240988,-0.0591379746236245
316,0.020522614013886727,-0.046697485423673746,0.0034562328259246655,-0.05868609487467968
317,0.02645885804961004,-0.050225701284301594,0.004253371167646732,-0.05813989414969369
318,0.024538093123808023,-0.044842922928949105,0.005045757953497855,-0.05759374504585027
319,0.017802834976083766,-0.0511181891755076,0.00556431551935172,-0.05714387514516216
320,0.02871053453014985,-0.03475555163354501,0.00629984500374274,-0.056379369494217284
321,0.02284366312950754,-0.04746277417556921,0.007037099875247148,-0.0560057579270077
322,0.017913832283716874,-0.03734440306097622,0.007500554351345242,-0.05526676305842008
323,0.030940300526389342,-0.03208436782286407,0.008230198165276304,-0.05454267615429787
324,0.024658813889778457,-0.05080182096856591,0.008803470880701807,-0.054241010516727195
325,0.028343774287161855,-0.04317741966270815,0.009553750948765956,-0.053769152696852854
326,0.030817346292408194,-0.04245312203637726,0.010214988191712057,-0.053390369364106294
327,0.028890809916733595,-0.03593368736331132,0.010905644526950961,-0.05272106719547304
328,0.02089765412916695,-0.03568100139781656,0.011489408640197176,-0.05228450463227982
329,0.03324727460573915,-0.04057240588106956,0.012409339998764897,-0.05175196382162129
330,0.030051804326033354,-0.03581953889004175,0.012999354748476204,-0.05104311655498424
331,0.0382839101095505,-0.037947256773799516,0.013904753690882088,-0.05051408242593993
332,0.02388064064185929,-0.044070758148067275,0.014379640939104628,-0.05010069986496829
