Episode,Station_Reward,Car_Reward,Station_Reward_Smooth,Car_Reward_Smooth
0,-0.39868813561284305,-0.3827381125131023,-0.39868813561284305,-0.3827381125131023
1,-0.3670159585675784,-0.3700596640445907,-0.3828520470902107,-0.3763988882788465
2,-0.3721884884374326,-0.3520910381354891,-0.3792975275392847,-0.36829627156439404
3,-0.3534566710261833,-0.35198388892892096,-0.37283731341100934,-0.36421817590552574
4,-0.35392600941789665,-0.3517213895913947,-0.3690550526123868,-0.3617188186426995
5,-0.34787272922634077,-0.3412214800432191,-0.3655246653813791,-0.35830259554278615
6,-0.33759565550163245,-0.33501692566341607,-0.36153480682712963,-0.3549760712743047
7,-0.33039346349981713,-0.33264608982177857,-0.35764213891121555,-0.35218482359273895
8,-0.32897708438684553,-0.33352259592643363,-0.3544571328529522,-0.3501112427409272
9,-0.32666751290902296,-0.32995239794569076,-0.3516781708585593,-0.3480953582614036
10,-0.3171910968075792,-0.32725954503807636,-0.3485429823084702,-0.3462011934229193
11,-0.3188501750631728,-0.32601623786249584,-0.3460685817046954,-0.344519113792884
12,-0.31307594585108733,-0.31722732347827154,-0.3435306866390332,-0.3424197453071446
13,-0.30873514184632594,-0.3190761180601311,-0.3410452905824113,-0.3407523433609293
14,-0.3100656443034794,-0.3123553494135497,-0.33897998083048253,-0.338859210431104
15,-0.3063620179503997,-0.31288392814314736,-0.3369413581504773,-0.33723575528810673
16,-0.3117026392339673,-0.3092214501048547,-0.3354567276259767,-0.33558785498320953
17,-0.2935722331063712,-0.3051468267943374,-0.3331298112637764,-0.33389668675049444
18,-0.2946010903276389,-0.30541499449946585,-0.33110198384608497,-0.33239765031622975
19,-0.2899113670222199,-0.300753609890149,-0.32904245300489177,-0.33081544829492576
20,-0.286603043406072,-0.3037059441808863,-0.3270215287382813,-0.32952451952759054
21,-0.28476820042798423,-0.3004830279507968,-0.32510092290599507,-0.3282044517286453
22,-0.2776522640062863,-0.28839052822533306,-0.32303793773644246,-0.3264734115763274
23,-0.28527853635151174,-0.2942329353827521,-0.3214646293454037,-0.3251300584015951
24,-0.2836806113298219,-0.2908438409776729,-0.3199532686247804,-0.32375860970463827
25,-0.28344468769515013,-0.29200284968623313,-0.31854909243517926,-0.32253723431931497
26,-0.2869745871640016,-0.2853201742629556,-0.31737966631402453,-0.32115882468759793
27,-0.2749208372191207,-0.28728807594152755,-0.31586327956063515,-0.31994915508952404
28,-0.26829276239151073,-0.28843090890931833,-0.31422291689963083,-0.3188623190143445
29,-0.26200582536671296,-0.2856564145116471,-0.31248234718186685,-0.31775545553092127
30,-0.25956304063396946,-0.28232381221132363,-0.31077527277709605,-0.3166124992948052
31,-0.26607855896218496,-0.278699982581326,-0.30937850047038,-0.315427733147509
32,-0.2621270652676149,-0.27679024966565646,-0.30794663879756895,-0.31425690031472553
33,-0.26125187464035327,-0.2807675830881608,-0.3065732633811803,-0.3132719203962972
34,-0.25421563575762235,-0.27329637968425097,-0.30507733116336433,-0.31212976209023874
35,-0.26742314390402344,-0.2795301687242283,-0.3040313815172715,-0.31122421783007176
36,-0.25409975923126205,-0.2735064569728022,-0.30268187821224424,-0.3102048188879834
37,-0.2532307490132405,-0.27206070610008887,-0.3013805327070073,-0.3092010264461967
38,-0.2520618708895703,-0.26344842484634595,-0.30011595163476534,-0.3080278828154313
39,-0.2412828321240673,-0.26565036879674037,-0.2986451236469979,-0.306968444964964
40,-0.2506167258442273,-0.26056235563271013,-0.29747369931034495,-0.305836589127592
41,-0.23981904005673743,-0.25612486990932887,-0.2961009693281162,-0.3046529767652524
42,-0.24640933553867167,-0.2608207032072318,-0.29494534993766397,-0.30363362156622864
43,-0.23823149321703102,-0.2583151408837853,-0.2936563986485587,-0.3026036560961731
44,-0.23442001493496414,-0.25879378952923965,-0.2923400345660344,-0.30163010350579683
45,-0.2480478765805521,-0.2522012211051158,-0.29137716156634996,-0.3005555625840429
46,-0.23706769522645543,-0.254898202820178,-0.2902216410059267,-0.29958412939757767
47,-0.23314440280375867,-0.2542175804749564,-0.28903253187671485,-0.2986389929616897
48,-0.22543916016163493,-0.25373710230248936,-0.2877347079641622,-0.29772262784619585
