Episode,Station_Reward,Car_Reward,Station_Reward_Smooth,Car_Reward_Smooth
0,-0.3941403671673106,-0.38176096884755556,-0.3941403671673106,-0.38176096884755556
1,-0.36719733612502414,-0.36829895163766113,-0.38066885164616737,-0.3750299602426084
2,-0.3599364404931277,-0.3642033671557547,-0.37375804792848744,-0.37142109588032374
3,-0.35692320920299736,-0.34989960960743494,-0.36954933824711494,-0.36604072431210155
4,-0.363677408640098,-0.34098657553389367,-0.36837495232571155,-0.36102989455646
5,-0.3442385083472618,-0.34215205343737554,-0.3643522116626366,-0.35788358770327927
6,-0.343055206702049,-0.3329547281444517,-0.3613097823825527,-0.3543223220520182
7,-0.33195079659771254,-0.3305075948141154,-0.35763990915944766,-0.3513454811472803
8,-0.32442105856285597,-0.3310586493241496,-0.35394892575982634,-0.349091388722488
9,-0.332984554604585,-0.3307657155865692,-0.3518524886443022,-0.34725882140889613
10,-0.3152048187469096,-0.32093898710295166,-0.3485208822899938,-0.3448661091992648
11,-0.3146383703310705,-0.32011655832976926,-0.3456973396267502,-0.3428036466268069
12,-0.3175448638400584,-0.32040324281556554,-0.3435317645662354,-0.3410805386413268
13,-0.3035878430023018,-0.3148588467495704,-0.34067862731166876,-0.33920756064905844
14,-0.3103810481562267,-0.3101229691611299,-0.33865878870130595,-0.3372685878831965
15,-0.3097303055909092,-0.3095392209291021,-0.33685075850690616,-0.3355355024485656
16,-0.31618556195974634,-0.29960840109970155,-0.33563515871001437,-0.3334221435456913
17,-0.29956765432072746,-0.30786120500068215,-0.3336314084661651,-0.33200209140430187
18,-0.29764035563780744,-0.3054397642966166,-0.3317371425278305,-0.33060407418810794
19,-0.28783586452109944,-0.30840284172510835,-0.32954207862749396,-0.32949401256495797
20,-0.28471643104219096,-0.3062932745399822,-0.32740752398057477,-0.3283892155161496
21,-0.2873018424588201,-0.28860995517704546,-0.32558453845685864,-0.32658106731891756
22,-0.2796227761457021,-0.29275486711291554,-0.32358620096506924,-0.3251103629621349
23,-0.28599292276506433,-0.2832543633240633,-0.3220198143734024,-0.3233663629772152
24,-0.2774130933236935,-0.28594799609601873,-0.32023554553141403,-0.32186962830196736
25,-0.276539334729885,-0.2814131944205075,-0.3185549220390475,-0.32031361161421895
26,-0.27040938862734726,-0.28425644854847326,-0.3167717541349105,-0.31897816113030236
27,-0.26952407676613366,-0.28626346242529344,-0.31508433708602557,-0.31780977903369495
28,-0.27702046509066014,-0.28063708518235536,-0.3137717897758405,-0.31652796200433836
29,-0.2740168033621373,-0.2789334339710515,-0.31244662356205044,-0.31527481106989547
30,-0.2596080745981048,-0.2839415636696347,-0.31074215424063284,-0.31426406115375805
31,-0.2616884802086869,-0.27889378767926554,-0.30920922692713454,-0.3131587401076802
32,-0.2655997964298959,-0.2806824474767279,-0.3078877290332788,-0.3121746100279543
33,-0.2637201832107311,-0.2718805506893539,-0.3065886835679098,-0.3109894906356426
34,-0.2568220677954246,-0.276551395754309,-0.3051667802601245,-0.31000554506760447
35,-0.2531845555965186,-0.27428232816661463,-0.30372282957502433,-0.3090132334870214
36,-0.2545994131455656,-0.2652054621697814,-0.3023951696715254,-0.3078292396676366
37,-0.24869363458643043,-0.2706647297600717,-0.3009819713798124,-0.3068512262490164
38,-0.2460501312191028,-0.26675502600279116,-0.29957346265774293,-0.30582311855039523
39,-0.24677057753829926,-0.2653860750745898,-0.2982533905297568,-0.3048121924635001
40,-0.2521054713689473,-0.25798520277865683,-0.29712783152583466,-0.3036700707638698
41,-0.2423598683872635,-0.2574677522995589,-0.29582383240348775,-0.3025700155623386
42,-0.23577839973566478,-0.2586136499660843,-0.2944274269926081,-0.3015477745019606
43,-0.2571223496398078,-0.25143026920968575,-0.293579584325499,-0.3004087402907725
44,-0.23930426505572075,-0.25245218508339795,-0.29237346611950393,-0.299343039063942
45,-0.23424213655470877,-0.2524980847941304,-0.2911097415637475,-0.2983246704928591
46,-0.24248370052016907,-0.25300358313230925,-0.29007514494579906,-0.29736039203837933
47,-0.2364452556281258,-0.24975538999228095,-0.2889578555850142,-0.29636862116241897
48,-0.2335015451196622,-0.25010501868975704,-0.28782609414694577,-0.2954244660099156
49,-0.23162738527155455,-0.2550925694366944,-0.28670211996943795,-0.2946178280784512
50,-0.22604469558546544,-0.25596906536220604,-0.28334020653780106,-0.29210199000874426
51,-0.23684290921219028,-0.246562413871054,-0.28073311799954437,-0.2896672592534121
52,-0.22004641721326754,-0.2518779944368349,-0.2779353175339472,-0.28742075179903365
53,-0.2279547838601515,-0.2429452056958822,-0.27535594902709026,-0.2852816637208026
54,-0.22252833446489234,-0.24426067931661394,-0.27253296754358614,-0.28334714579645703
55,-0.2178544847733075,-0.2417877272366459,-0.270005287072107,-0.2813398592724424
56,-0.21421165414337154,-0.23975530297616193,-0.2674284160209335,-0.27947587076907665
57,-0.22236735305228145,-0.234708130980621,-0.2652367471500249,-0.27755988149240673
58,-0.21006026019113683,-0.23549531601361573,-0.26294953118259046,-0.27564861482619607
59,-0.20851510866518738,-0.23807041154574443,-0.26046014226380254,-0.2737947087453796
60,-0.2314281086079641,-0.23114069508293783,-0.25878460806102366,-0.27199874290497933
61,-0.20892693939710436,-0.22396548701849314,-0.2566703794423443,-0.2700757214787538
62,-0.20319395677815,-0.23672761161126088,-0.2543833613011061,-0.26840220885466765
63,-0.21353207321269957,-0.23617962092687125,-0.2525822459053141,-0.26682862433821375
64,-0.20409977303281518,-0.2287771375449946,-0.2504566204028459,-0.265201707705891
65,-0.20094686969042613,-0.22911672860140717,-0.24828095168483622,-0.26359325785933707
66,-0.20544135035183614,-0.23424635884891032,-0.246066067452678,-0.2622860170143213
67,-0.2031666135651617,-0.2280304041673696,-0.2441380466375667,-0.26068940099765503
68,-0.20012119909657317,-0.2203800353158316,-0.242187663506742,-0.2589882064180393
69,-0.19830951062504856,-0.21772693710610022,-0.240397136428821,-0.25717468832565915
70,-0.19460401385567513,-0.22400320683755162,-0.23859488808509066,-0.2555288869716106
71,-0.2017374988142658,-0.22511700763079218,-0.2368836012121996,-0.2542590280206855
72,-0.19039846921336903,-0.2235798712513955,-0.23509911507355294,-0.2528755281034551
73,-0.18763338554301764,-0.2283000983286747,-0.233131924329112,-0.25177644280354733
74,-0.1893086778926993,-0.22146855407854021,-0.2313698360204921,-0.25048685396319775
75,-0.19390818038687893,-0.2157211576356836,-0.22971721293363198,-0.24917301322750127
76,-0.18928678568174787,-0.2109750271614276,-0.22809476087472,-0.24770738479976034
77,-0.18230817402529448,-0.21523015342479762,-0.2263504428199032,-0.24628671861975043
78,-0.1848492904327606,-0.2101689975612487,-0.22450701932674522,-0.24487735686732834
79,-0.18159259119170426,-0.20680799027380953,-0.22265853508333655,-0.2434348479933835
80,-0.18723189691801503,-0.2149956353015904,-0.22121101152973477,-0.24205592942602258
81,-0.17681558034206915,-0.2129798617319656,-0.21951355353240243,-0.24073765090707655
82,-0.1786221932604306,-0.21188341950241152,-0.2177740014690131,-0.23936167034759026
83,-0.17545632181076048,-0.21483069367795543,-0.2160087242410137,-0.2382206732073623
84,-0.17824137173201585,-0.21768632032734275,-0.21443711031974552,-0.23704337169882297
85,-0.18066112956785427,-0.20947133960091327,-0.2129866417991722,-0.23574715192750895
86,-0.16890011874101135,-0.20562779359647593,-0.21127265591108116,-0.23455559855604283
87,-0.16794127423129313,-0.20126738016887585,-0.2096576087039784,-0.2331676515642189
88,-0.17268359936962768,-0.20130910371384386,-0.20819027806698887,-0.23185873311844
89,-0.16987913114273515,-0.2005725478692837,-0.20665244913907763,-0.23056246257433385
90,-0.16092217936480463,-0.1994065393745781,-0.2048287832989948,-0.22939088930625226
