Episode,Station_Reward,Car_Reward,Station_Reward_Smooth,Car_Reward_Smooth
0,-0.36169282330936336,-0.4076455551540903,-0.36169282330936336,-0.4076455551540903
1,-0.34174894804047246,-0.39082529059113513,-0.3517208856749179,-0.3992354228726127
2,-0.32872432798408335,-0.3826017569947612,-0.34405536644463974,-0.39369086757999555
3,-0.32228473555170056,-0.3767249184505244,-0.3386127087214049,-0.38944938029762777
4,-0.32028510684545225,-0.3714566074563975,-0.3349471883462144,-0.3858508257293817
5,-0.31388950005115057,-0.36457013042414094,-0.33143757363037046,-0.38230404317850825
6,-0.30152287676021944,-0.3593385898096778,-0.32716404550606315,-0.3790232641258182
7,-0.30520040732000203,-0.35940473477898793,-0.3244185907328055,-0.3765709479574644
8,-0.3024534257139109,-0.35432860394510096,-0.3219780168418172,-0.37409957640053515
9,-0.2936050256912342,-0.3519123729512365,-0.3191407177267589,-0.3718808560556053
10,-0.28769303707230115,-0.35110550088426395,-0.31628183766726276,-0.36999218740366513
11,-0.28448826477330447,-0.3451496380136294,-0.3136323732594329,-0.3679219749544955
12,-0.28505231358586214,-0.3428602756747808,-0.31143390713069674,-0.365994151932979
13,-0.2784766828321756,-0.3365851838048026,-0.30907981968080234,-0.363893511352395
14,-0.2806979012626656,-0.337384868011219,-0.3071876917862599,-0.36212626846298324
15,-0.2752340235794929,-0.33330630779055903,-0.30519058752333694,-0.3603250209209567
16,-0.2771551799804568,-0.33006227585401526,-0.3035414459031675,-0.3585448594464308
17,-0.2606484408651636,-0.3267696052562177,-0.30115850117883397,-0.3567795675469745
18,-0.2655155394183379,-0.3237703269966531,-0.2992825558230184,-0.3550422390969576
19,-0.2679826164993545,-0.32531153341301716,-0.29771755885683515,-0.3535557038127605
20,-0.26167438178921626,-0.32288276088707707,-0.29600121709171046,-0.3520950874829661
21,-0.2572493515084033,-0.3230233775946999,-0.2942397686561056,-0.35077364612440853
22,-0.25371059688206765,-0.31943065641660806,-0.2924776307528866,-0.3494109074414607
23,-0.2496433270944331,-0.3184732100002102,-0.290692868100451,-0.3481218367147419
24,-0.25283350223167655,-0.3150259245529869,-0.2891784934657,-0.34679800022827173
25,-0.24857458150516232,-0.31593585948144376,-0.2876168045441409,-0.3456109948149322
26,-0.24653223002970598,-0.31158464249401663,-0.28609515363619886,-0.34435075954378713
27,-0.2471996936554089,-0.3085095653370898,-0.28470603006545636,-0.34307071689354796
28,-0.24358014568943212,-0.30754464444924695,-0.28328789612145555,-0.34184567991271
29,-0.23642945307221203,-0.305520910052545,-0.2817259480198141,-0.3406348542507045
30,-0.24274569182417355,-0.30667216951162224,-0.28046852040059983,-0.3395392837752502
31,-0.23669987957934774,-0.3012610515382467,-0.2791007503749357,-0.3383430890178439
32,-0.22575376044315174,-0.30355921333957475,-0.2774841749224574,-0.33728903217910844
33,-0.23644153912787275,-0.29773109063689474,-0.27627703857555785,-0.3361255633102198
34,-0.22318090599189072,-0.29693704356693684,-0.27476000621602453,-0.3350058913175546
35,-0.22993386513724806,-0.2972519765141897,-0.27351483563050294,-0.33395717146190557
36,-0.2273643886218007,-0.29320468445381603,-0.2722675262518894,-0.33285575289411934
37,-0.22087545541834244,-0.29200758823059025,-0.2709151033352171,-0.3317808011924475
38,-0.21417895290185548,-0.2923229758511223,-0.2694603302471822,-0.3307690620811315
39,-0.2187487291047927,-0.2890227153111112,-0.26819254021862243,-0.329725403411881
40,-0.21912643787349856,-0.28751869775430206,-0.2669958060150828,-0.3286959715665742
41,-0.20893305533395265,-0.2906405102830757,-0.265613359570294,-0.3277898891550623
42,-0.20832526656405131,-0.28302358967184993,-0.2642810783375907,-0.32674881242289455
43,-0.2126744739020643,-0.2869265678634726,-0.263108200964056,-0.32584376141018045
44,-0.21657636338447334,-0.2814831570573774,-0.2620741601289542,-0.3248579702023404
45,-0.2091178011206694,-0.2805507167715632,-0.2609229349331219,-0.3238947690408018
46,-0.20448897272183783,-0.2806296667402165,-0.2597222123328818,-0.32297423494929994
47,-0.20496479474043022,-0.2780691702153385,-0.25858143279970575,-0.3220387127673424
48,-0.21366148667939955,-0.27822790888459864,-0.25766469920541374,-0.3211446147289191
49,-0.20072890572920818,-0.27936493798794093,-0.25652598333588966,-0.32030902119409954
50,-0.20068168181562546,-0.2718911050616493,-0.2533057605060149,-0.3175939321922507
51,-0.19560179302383862,-0.27361642758102145,-0.25038281740568225,-0.31524975493204843
52,-0.1987244731523865,-0.2708225411669861,-0.2477828203090483,-0.3130141706154929
53,-0.19458473053281639,-0.2696249299748226,-0.2452288202086706,-0.3108721708459789
54,-0.19525570848181711,-0.2668343750013042,-0.24272823224139792,-0.308779726196877
55,-0.1944059483741573,-0.2625436813761669,-0.24033856120785801,-0.3067391972159175
56,-0.19313302729422605,-0.26540408266017784,-0.23817076421853817,-0.3048605070729275
57,-0.19610634662572038,-0.2646858004254137,-0.23598888300465254,-0.30296612838585607
58,-0.18575344203585992,-0.2648590246786694,-0.23365488333109152,-0.3011767368005274
59,-0.17773974861257752,-0.2601830983605097,-0.23133757778951838,-0.2993421513087129
60,-0.18540759002989798,-0.2613580414439742,-0.22929186884867034,-0.2975472021199071
61,-0.17842337034998113,-0.25987011989491854,-0.22717057096020388,-0.2958416117575329
62,-0.1843591756882436,-0.2565527375605917,-0.22515670820225148,-0.2941154609952491
63,-0.1735987002120923,-0.25722716951667635,-0.22305914854984984,-0.29252830070948654
64,-0.17667937962074795,-0.25342907498849687,-0.22097877811701147,-0.2908491848490321
65,-0.17681871795296064,-0.2560888509672312,-0.21901047200448084,-0.28930483571256554
66,-0.16996693562523574,-0.2545239217042651,-0.2168667071173764,-0.2877940686295705
67,-0.1666853622209962,-0.2499111687483874,-0.21498744554449306,-0.28625689989941394
68,-0.18242388011754135,-0.2502452583810859,-0.2133256123584771,-0.2847863985271026
69,-0.17131485432720192,-0.2484610734252219,-0.21139225711503407,-0.2832493893273467
70,-0.16461582579875336,-0.2500461995452216,-0.2094510859952248,-0.28179265810050963
71,-0.16412191842062623,-0.2506420716211485,-0.20758853733346927,-0.28034503198103855
72,-0.16493179323176885,-0.24325738980474415,-0.20581296126046328,-0.27882156664880126
73,-0.16168455029035347,-0.24587476262959437,-0.2040537857243817,-0.27736959770138897
74,-0.16188052250468213,-0.24761527326380542,-0.2022347261298418,-0.27602138467560533
75,-0.1670642364706045,-0.2459567876651938,-0.20060451922915068,-0.2746218032392803
76,-0.15805020691378,-0.24248920653253245,-0.19883487876683215,-0.27323989452005065
77,-0.16079444716343166,-0.24326765329568945,-0.19710677383699257,-0.27193505627922265
78,-0.1566593489157652,-0.24205081848461715,-0.19536835790151927,-0.27062517975993006
79,-0.15439979498015877,-0.24111101329696022,-0.19372776473967818,-0.26933698182481836
80,-0.15483112441345748,-0.24020754440261166,-0.19196947339146386,-0.26800768932263813
81,-0.15088016463494094,-0.23551071913114208,-0.19025307909257574,-0.26669268267449603
82,-0.1555404632594502,-0.2346549099744711,-0.1888488131489017,-0.265314596607194
83,-0.1445423892237532,-0.2349795123674125,-0.18701083015081932,-0.26405956504180433
84,-0.1513460825232922,-0.23287125039980322,-0.18557413368144732,-0.26277824917846165
85,-0.1536030744089651,-0.23293493103015464,-0.1840475178668817,-0.261491908268781
86,-0.1478108222682501,-0.2324941327985867,-0.18245644653981066,-0.2602776972356764
87,-0.13983549385831726,-0.2328092373752039,-0.18083564730861018,-0.25909373021856863
88,-0.1418578094353235,-0.23001740473051163,-0.17938922443927952,-0.2578476187961564
89,-0.13862758596356825,-0.22881680277968103,-0.17778680157645504,-0.2566435005455278
90,-0.13842806914343933,-0.2288850240994535,-0.17617283420185384,-0.25547082707243085
91,-0.13132131441002054,-0.22654081312873897,-0.1746205993833752,-0.2541888331293441
92,-0.1358439145570544,-0.22578785855906877,-0.17317097234323525,-0.2530441185070885
93,-0.13689037071198434,-0.22527262774875126,-0.1716552902794337,-0.25181103970479407
94,-0.1374849041524159,-0.22356551615915596,-0.17007346109479252,-0.2506526868868296
95,-0.13787325555091784,-0.22371909683590702,-0.1686485701833975,-0.2495160544881165
96,-0.13477735495778426,-0.22321361472000184,-0.1672543378281164,-0.24836773344771224
97,-0.13108598650569125,-0.22253131941857882,-0.16577676166342165,-0.24725697643177702
98,-0.13212850111731866,-0.22214358857222,-0.16414610195218005,-0.24613529002552945
99,-0.1324274275021397,-0.21986804120789896,-0.16278007238763867,-0.24494535208992863
100,-0.12722400940165893,-0.21946743589251,-0.1613109189393593,-0.24389687870654583
101,-0.12894999234156393,-0.2206781318108051,-0.15997788292571383,-0.2428381127911415
