Episode,Station_Reward,Car_Reward,Station_Reward_Smooth,Car_Reward_Smooth
62,-0.17701699129003062,-0.2518763907317646,-0.22792662362241828,-0.2860117746466637
63,-0.1821794100628592,-0.2466844179954813,-0.22583459184008917,-0.2843132163791225
64,-0.18793192915930704,-0.24620318451490655,-0.2238450682991207,-0.28265272013398124
65,-0.1818936959800777,-0.246359857810249,-0.22179570812617194,-0.281075836128026
66,-0.17294907141417032,-0.24684162490923217,-0.21984390521706337,-0.27959642528612333
67,-0.1833748536736802,-0.24753106320315138,-0.2180114345216369,-0.27810863864532165
68,-0.17813885754457384,-0.24046754788853844,-0.21595565138342843,-0.27650141182475446
69,-0.1688433883498399,-0.2425119231550826,-0.21393589206297975,-0.27499038161945916
70,-0.17440977325092927,-0.24495999690956335,-0.21210969955167827,-0.27352854521007425
71,-0.1747406586884876,-0.23698857013254337,-0.21035764803964252,-0.27204648784545093
72,-0.17125211745154664,-0.2415113169375435,-0.20851025371440884,-0.27066407071057813
73,-0.16451899060816494,-0.2376258551675765,-0.2067288984384728,-0.26919776037485166
74,-0.15268609023301344,-0.23884070771012983,-0.2044231235241284,-0.2678042670003946
75,-0.15911063345026877,-0.23304306325362867,-0.20268299940956802,-0.2664140406497987
76,-0.17441837998102902,-0.23536295642097485,-0.2010860116193202,-0.26502362979838506
77,-0.15905995797444608,-0.23377563812318836,-0.19936086049450913,-0.2637444669289104
78,-0.15778286200390002,-0.23112047898232158,-0.1977497365967589,-0.26229678727016975
79,-0.16366079078983195,-0.2313974409465398,-0.19626024324636326,-0.26095485247381195
80,-0.1576678532952306,-0.2323467128422895,-0.1945632514235076,-0.2596640108525374
81,-0.161159817120544,-0.22730316963648445,-0.1930101445497343,-0.25832663120416527
82,-0.16256026189747785,-0.22779605385111795,-0.19150789134135354,-0.25703478691854387
83,-0.1520530051626759,-0.2253210542241363,-0.1898662228454942,-0.25570427431091525
84,-0.1572270848345924,-0.22632758286816582,-0.18837069040975218,-0.25443717586589193
85,-0.1528228833078296,-0.2235908832268485,-0.18690092049919424,-0.25314895358031864
86,-0.14886285067955282,-0.22573936571084235,-0.18549841312384996,-0.2519255239909516
87,-0.14472807825373749,-0.2223596405669918,-0.183824880632671,-0.25069086634136917
88,-0.14983201627353512,-0.22121949523364598,-0.18228322327857224,-0.24944312059981527
89,-0.1404273626347617,-0.21887370546732693,-0.18057145409170883,-0.24821042375308974
90,-0.14685338376611826,-0.22039238030916355,-0.17913224878647527,-0.24706675805947068
91,-0.1422581212894833,-0.21706263629635947,-0.1776800466547825,-0.24580798201347495
92,-0.13963380801534458,-0.21394351914584445,-0.17617753905102876,-0.24452127167124874
93,-0.14502095791727046,-0.2162617034662624,-0.17489251782704315,-0.24335723326999031
94,-0.14112629062602583,-0.21231511386308624,-0.17329551745651078,-0.24213296801823073
95,-0.13983575996042702,-0.21616147006050648,-0.17195543106759711,-0.24103320590562327
96,-0.13598102923323957,-0.21041745437376513,-0.17044251957957576,-0.23982322656504684
97,-0.13812909860308795,-0.21627522652209857,-0.16915744355829215,-0.23883261511932838
98,-0.12688009426968988,-0.21148749366439454,-0.16753633239496066,-0.237755833500049
99,-0.12644354584785225,-0.21051478341057397,-0.166006084007313,-0.23665093544234764
100,-0.12673920188587934,-0.2066650566770533,-0.16446089970913758,-0.23543249419915835
101,-0.1276393189238347,-0.21226652999067852,-0.16295528899615686,-0.23439183064647817
102,-0.13322372249786002,-0.21054548901396916,-0.16155829284990392,-0.2333849324528618
103,-0.1292218421721381,-0.2073090528350218,-0.16023796374713567,-0.23233169593898656
104,-0.12040281561530031,-0.20628190448454703,-0.15880462907937384,-0.23127578036174198
105,-0.12229403142581367,-0.2072220746167195,-0.1575339124922824,-0.2302110465780767
106,-0.12492196925612645,-0.1995471598257569,-0.15617289898800263,-0.22900136573605995
107,-0.12178442308947546,-0.20021041556125682,-0.15490760642959367,-0.22785164847917241
108,-0.12322481674283384,-0.1980601261522274,-0.15362191387150761,-0.2267065237727409
109,-0.12187555759731512,-0.2035389420291569,-0.15216822353967577,-0.22568206266930235
110,-0.1196133097937961,-0.20619856082934906,-0.15091125682905773,-0.22473339023767847
111,-0.12629310136769473,-0.19888485665960873,-0.149814117305254,-0.2237108329641533
112,-0.12548280456660918,-0.19449656164035672,-0.1487834335707856,-0.22256323638232517
113,-0.11804354658659899,-0.1999519313093314,-0.14750071630126038,-0.22162858664860213
114,-0.10491156838203117,-0.19837868319876611,-0.14584030908571488,-0.22067209662227935
115,-0.11555553213703407,-0.19328058605799642,-0.144513545808854,-0.2196105111872343
116,-0.10716572268470721,-0.19021836228153793,-0.14319787883426474,-0.2184780459346804
117,-0.11182716565719115,-0.19686994812819586,-0.14176692507393496,-0.2174648236331813
118,-0.12826704670536423,-0.19610802005754757,-0.14076948885715077,-0.21657763307656147
119,-0.11353589769947565,-0.19222364613856974,-0.13966333904414346,-0.2155718675362312
120,-0.11482716443134662,-0.19117681863251074,-0.13847168686775183,-0.21449620397069016
121,-0.10393229226804826,-0.19100748119517727,-0.13705551953934303,-0.21357658219194284
122,-0.10674747822608895,-0.1926832381114691,-0.13576542675483388,-0.21260002061542135
123,-0.10760890112307495,-0.18655503252176558,-0.13462722496513208,-0.21157860416250515
124,-0.10873746115168884,-0.19057175454368408,-0.1337482523835056,-0.21061322509917624
125,-0.11804463835553776,-0.18965555548976537,-0.13292693248161097,-0.20974547494389895
126,-0.10864995502612558,-0.18492383539454804,-0.1316115639825129,-0.2087366925233704
127,-0.10003036024118087,-0.18635314864769584,-0.13043097202784762,-0.20778824273386057
128,-0.1034176632435724,-0.1881720034036944,-0.12934366805264105,-0.20692927322228805
129,-0.10431956949716761,-0.18932692371809048,-0.12815684362678778,-0.20608786287771902
130,-0.09216767841939955,-0.18007467105314368,-0.12684684012927114,-0.20504242204193612
131,-0.09131584961400571,-0.17927010555412998,-0.12544996077914036,-0.20408176076028905
132,-0.09688840301240167,-0.18224530578882342,-0.12413652360143886,-0.20317074579904315
133,-0.09559276276516909,-0.1845341935635229,-0.12300731875348872,-0.2023550085858309
134,-0.08982551788673607,-0.1828032056444446,-0.1216592874145316,-0.20148452104135647
135,-0.09645610860995552,-0.1762070105519155,-0.1205319519205741,-0.2005368435878578
136,-0.09501246087211723,-0.17868664532634787,-0.1194549441244254,-0.19959578918016788
137,-0.08948993563323936,-0.1776598953736855,-0.11835018127201541,-0.1987017942763018
138,-0.09552431794823281,-0.17657130407570665,-0.11726402730550939,-0.19780883045314301
139,-0.09530618692972276,-0.1708714103863629,-0.11636160379140861,-0.19684878455152371
140,-0.09348119248804848,-0.1757573440265042,-0.1152941599658472,-0.19595608382587051
141,-0.08543991358771377,-0.17716581335481515,-0.11415779581181182,-0.19515814736703962
142,-0.08908019190343493,-0.17389556005102008,-0.11314672348957362,-0.19435718818514316
143,-0.08755724231595831,-0.17474271054857934,-0.11199744917754736,-0.19352680832678948
144,-0.08451404598796845,-0.1736128428639877,-0.11086520428478623,-0.19275276290680754
145,-0.086135932905926,-0.17461942393161806,-0.1097912077436962,-0.19192192198422972
146,-0.08725908949330882,-0.17062604072586063,-0.10881676894889761,-0.19112609371127165
147,-0.0905764197411695,-0.171984578914523,-0.10786571537165923,-0.19024028075912014
148,-0.08162384161476802,-0.16656644337965903,-0.10696059031856078,-0.18934185975342543
149,-0.08018812755757768,-0.16388467726224823,-0.10603548195275529,-0.1884092576304589
150,-0.07797535304468099,-0.16711761177259402,-0.10506020497593133,-0.18761830873236973
151,-0.08685478680656972,-0.16666428972605335,-0.10424451433358603,-0.18670626392707723
152,-0.07950486787961944,-0.16411996078668917,-0.10317013724122123,-0.18577775336253166
153,-0.08002844103291816,-0.1650138238112155,-0.10218626921843682,-0.1849318487820555
154,-0.0747601527845087,-0.16750523466698047,-0.10127341596182099,-0.1841563153857042
155,-0.07494073134454762,-0.16236723880573148,-0.10032634996019567,-0.1832592186694844
156,-0.07141613685030855,-0.16300177409468924,-0.0992562333120793,-0.18252831095486308
157,-0.07558565052480995,-0.16401245443777523,-0.098332257860786,-0.18180435173239345
158,-0.06960159856381502,-0.1628993235258745,-0.09725979349720562,-0.18110113567986638
159,-0.0757495038948299,-0.15901962282211052,-0.09633727242315591,-0.18021074929572545
160,-0.07764792559796647,-0.15939663455065686,-0.09549796473923931,-0.17927471077015164
161,-0.06989101912811244,-0.1576200261630239,-0.09436992309444768,-0.1784494141602199
162,-0.06692389460998747,-0.16145886290549283,-0.09319874489531525,-0.1777886601855226
163,-0.06106539595476244,-0.1562231690278898,-0.09205918188267852,-0.17691408493989383
164,-0.06591447463779068,-0.15728003171656996,-0.09127924000779371,-0.17609211191024987
165,-0.06569234018916349,-0.15620482899764548,-0.09028197616883629,-0.17535059676904285
166,-0.0668524430682664,-0.15821523590739678,-0.08947571057650748,-0.17471053424156005
167,-0.06438449379700599,-0.15310587682667348,-0.08852685713930378,-0.17383525281552956
168,-0.055133498992094895,-0.15610896998760457,-0.08706418618503839,-0.1730352718141307
169,-0.06303746132805779,-0.15239489855792465,-0.08605421745761005,-0.17223869686251786
170,-0.06393640674354614,-0.15120404719240682,-0.08503640230385402,-0.17143924143371575
171,-0.060574148267257225,-0.1483872541940649,-0.08416923942383821,-0.1705868368936935
172,-0.060206110595916094,-0.15071519603825395,-0.08323841207123474,-0.1697474760522292
173,-0.05531367778111944,-0.15115789106422234,-0.08219250760439564,-0.16903953322307833
174,-0.06021178353657271,-0.15149210348791325,-0.08122199405209331,-0.1682579402019629
175,-0.06190752915083993,-0.15125665703181815,-0.08009925186799936,-0.16748996223280396
176,-0.05319946573010341,-0.14889661747149935,-0.07899024208207892,-0.166769417874343
177,-0.0580828245389282,-0.144503469441779,-0.07815129136803387,-0.16593242429022467
178,-0.05422891681300496,-0.14599187136495115,-0.0771675164394225,-0.1650888216494498
179,-0.05426921916868137,-0.14547107807377047,-0.07616650943285279,-0.16421170473656338
180,-0.05051224283463196,-0.14248530317937116,-0.07533340072115743,-0.16345991737908797
181,-0.04841933225801133,-0.14739720188757893,-0.07447547037403755,-0.1628224593057569
182,-0.051715630250871246,-0.1461043868011643,-0.07357201491880694,-0.16209964092600374
