Episode,Station_Reward,Car_Reward,Station_Reward_Smooth,Car_Reward_Smooth
59,-0.1886452921260883,-0.25244245478665167,-0.23551024069753929,-0.2907805995672008
60,-0.1850084869551257,-0.25230901564237324,-0.23323578024371575,-0.288990142921717
61,-0.18679588204428804,-0.25138397461662404,-0.23107558156042934,-0.2873530540645998
62,-0.186674110688693,-0.24997594858419037,-0.22913380505857817,-0.28568660871995993
63,-0.18460150585004942,-0.25023325789466566,-0.22715727904586874,-0.2840924346323324
64,-0.18155817878213926,-0.2501979186803291,-0.2251775732890159,-0.282502257899795
65,-0.18282210814150507,-0.24814314988825187,-0.22325385434605402,-0.28093885287246784
66,-0.18385775351470118,-0.24581042041908127,-0.221446880219909,-0.2794010646501558
67,-0.17795177658607275,-0.2446364502388679,-0.21949189664596522,-0.2778400059334436
68,-0.17610119247516162,-0.24332856939001402,-0.21759752328008117,-0.27630303634560055
69,-0.17328134058730457,-0.24014143151593742,-0.21562232206020027,-0.2747889749057743
70,-0.17200286632105705,-0.23922063766996438,-0.21371780879837235,-0.2732500568541586
71,-0.17342131607177091,-0.24248899796471063,-0.2120100803705448,-0.27187477466118076
72,-0.15932422359505655,-0.2380119570690574,-0.21001583610369134,-0.27040866387013596
73,-0.1687825413008435,-0.2391228569489884,-0.20829286503639521,-0.2690947142793078
74,-0.17579678652290337,-0.23669632000900004,-0.20681580472067299,-0.2677229558380644
75,-0.16533063389957842,-0.23506086277287155,-0.20508195719975922,-0.26630099381678385
76,-0.16416638577595652,-0.23400218638160658,-0.203327261300705,-0.2648438779432311
77,-0.1633614806717107,-0.23293328878437025,-0.2017565794594943,-0.26343938841588294
78,-0.1611879492494122,-0.23395683903090153,-0.20008022286359392,-0.262128113793033
79,-0.1708783892719069,-0.2287929995221157,-0.19864441097696564,-0.26080282821678585
80,-0.16041245421495304,-0.2297216938518074,-0.19698164432028112,-0.25942751129243663
81,-0.16376054770812082,-0.2294902576031081,-0.19558536660515113,-0.2582041058096665
82,-0.16084857086067839,-0.22961640967811264,-0.19411971209885193,-0.25698380024597683
83,-0.15413818668291307,-0.22896573034299267,-0.19243309143137613,-0.25577153133850955
84,-0.14999430181677012,-0.22892888948622145,-0.19057462247097592,-0.2545250825927208
85,-0.15461156981044732,-0.22301762192848867,-0.18909345271733688,-0.2532071160602831
86,-0.1506337921199304,-0.2239742199852007,-0.18750053798557456,-0.2519699230332406
87,-0.14703784220428226,-0.22051746599197078,-0.18572669332609162,-0.2507292394573385
88,-0.14414394642485867,-0.2225451780807791,-0.1841014708677421,-0.2496325706037878
89,-0.13862792203014904,-0.22523363691011947,-0.18241243401541493,-0.24858276891794515
90,-0.1532277239828022,-0.22239840123410368,-0.1810347768164906,-0.24746202372478837
91,-0.14130423888992208,-0.21954614975036718,-0.17949645242413081,-0.24634288767587553
92,-0.14596283046531636,-0.22068807299723775,-0.17815195919149784,-0.24522575171456723
93,-0.14076256398026807,-0.217164371817542,-0.17664722544257327,-0.24403515665136466
94,-0.14107170516799136,-0.21446676792237981,-0.17531141356176647,-0.242818254191114
95,-0.14305683879415762,-0.21749002296037503,-0.17388354893203065,-0.24171169620419214
96,-0.13718099864382544,-0.21443080934430148,-0.17252579759877634,-0.24057685045889948
97,-0.13682846213422256,-0.2071994348070818,-0.17095088293213112,-0.2393214163133646
98,-0.1365552136170479,-0.2135106103082168,-0.16947427585209549,-0.23821186298718205
99,-0.1298221177577596,-0.21225921742672468,-0.16794754232465003,-0.23716559909631413
100,-0.1337675222987906,-0.20611915493181635,-0.16647960449692803,-0.23596086391368984
101,-0.13975054069802054,-0.2106104987399382,-0.16516538432656386,-0.23490441314286478
102,-0.1316660843103891,-0.20929989523644452,-0.1637120589171039,-0.2337598272571823
103,-0.13036358499893447,-0.2086585857136447,-0.16222295560171318,-0.2327055319937783
104,-0.125929118548103,-0.2086522073941684,-0.160872153217483,-0.23163978450857436
105,-0.12587000331175985,-0.20359686260277404,-0.15944068718806745,-0.23050853242378508
106,-0.12368691850968912,-0.20608576167228732,-0.15803973775248023,-0.22946641081696698
107,-0.12433294659831169,-0.19960038624082307,-0.1567066146195401,-0.22829094683277654
108,-0.131103136960762,-0.2028282285420402,-0.15556003767945004,-0.2273101216262328
109,-0.12586385085418667,-0.2025185852600424,-0.154304408854012,-0.22631164423570063
110,-0.12666918123128995,-0.19957715167830953,-0.1531376227395353,-0.22525700695641934
111,-0.11764618709041037,-0.20189413827932365,-0.15175462884045773,-0.22426721022967336
112,-0.11716792868549993,-0.19762061330326525,-0.15036450520039385,-0.22322010352405486
113,-0.11935326505545203,-0.2002950987436519,-0.14905954038450195,-0.22222134034103458
114,-0.11857929038129097,-0.1967287061139188,-0.14779996261648498,-0.22115195608970634
115,-0.11681954701991507,-0.19639279930124534,-0.14647991139405317,-0.22011694907796625
116,-0.11921365571473357,-0.1912340950562494,-0.1451870294380538,-0.2190254225707096
117,-0.11734340994364756,-0.19341348024263266,-0.1439748621052053,-0.2180009631707849
118,-0.10809910097566455,-0.19528152493120604,-0.14261482027521535,-0.21704002228160874
119,-0.12098369650879748,-0.19304690199341484,-0.14156886739364521,-0.21609813169115832
120,-0.11024081020437755,-0.19382547442611378,-0.14033362627131163,-0.2151902284262813
121,-0.10931251561716282,-0.18792644160207955,-0.13905145026221946,-0.21409897729902866
122,-0.10927906782929404,-0.19036351072671917,-0.1380505471469042,-0.2131460083721819
123,-0.11290857683325024,-0.18570239630859234,-0.13693306785755235,-0.212077599159374
124,-0.12057047482776642,-0.19014401384135138,-0.13582854162364963,-0.21114655303602098
125,-0.10389523014371738,-0.18215032425785127,-0.1345998335485324,-0.2100883422657206
126,-0.10291389118771965,-0.1878864677610716,-0.13337478365676764,-0.20916602789330987
127,-0.10197601649708884,-0.18656788470233582,-0.13214707437327522,-0.2082387198116692
128,-0.10341372256662636,-0.18209205519403474,-0.1309915898396195,-0.20720142413493187
129,-0.09836067485848146,-0.18497613028005874,-0.129541235551351,-0.2063250867500907
130,-0.11088940407963728,-0.18418318568293693,-0.1285507745486447,-0.20541431658671333
131,-0.09830771567455111,-0.18272379495173324,-0.12724171790797328,-0.20447898733368583
132,-0.09118030942012698,-0.18235564808670562,-0.12584835267916225,-0.2035337721018577
133,-0.10255349919108751,-0.18258271602298443,-0.12481665892932574,-0.2026061118154575
134,-0.10083184211124996,-0.18139763059644576,-0.12383340973521534,-0.20165548663766197
135,-0.10080691293089265,-0.17772775665893353,-0.12275731659762425,-0.20074968933227091
136,-0.09842552406396299,-0.1815409214247808,-0.12171315123650489,-0.1999010233610625
137,-0.09364550406207411,-0.18158073070835756,-0.12064530447366073,-0.1991222886553902
138,-0.09410680668564844,-0.17839709941083137,-0.11964456167887655,-0.19823932708199127
139,-0.0857609275783902,-0.1712564541855551,-0.11858722178984134,-0.19715978342749998
140,-0.08783392413813289,-0.17561384755532833,-0.11727934579294796,-0.1962240923539245
141,-0.0855853413823397,-0.17402449433913408,-0.11616496784279631,-0.19531365924569982
142,-0.09068757327049115,-0.17141457339486238,-0.11505946269889983,-0.19432818925365228
143,-0.08745596249795104,-0.17498575269624955,-0.11399333066925348,-0.19348461687122648
144,-0.07848778603019403,-0.17175738583234995,-0.11274165228649752,-0.19263042922942586
145,-0.0833892995169331,-0.1715718677696419,-0.11154830150095303,-0.19171206612561117
146,-0.08455915551551062,-0.17119660032610978,-0.11049586463838673,-0.19084738194524736
147,-0.0824328828745973,-0.1706659832994088,-0.10940795305319423,-0.19011671291509394
148,-0.07764623514075732,-0.16899725362063286,-0.10822977348366843,-0.1892264457813422
149,-0.07926811729060265,-0.1701102151275443,-0.10721869347432529,-0.1883834657353586
150,-0.07692594516870686,-0.1670378510141032,-0.10608186193172361,-0.18760183965700436
151,-0.07762089815571735,-0.16571630638116405,-0.10483926908087754,-0.18670395580982888
152,-0.07763613635414505,-0.16470325318774243,-0.10375867012175266,-0.18581202296885485
153,-0.07948295610233527,-0.16345490356714437,-0.10274105754382068,-0.18490794932592486
154,-0.07788571280406471,-0.16287416624907744,-0.10178018942893992,-0.183992388503023
155,-0.07681042531942933,-0.16473371648015056,-0.10079899786909331,-0.18321512558057054
156,-0.07561676671929435,-0.16325664976054785,-0.09983759483328543,-0.18235854334233575
157,-0.07631519728415374,-0.16205064583457324,-0.09887723984700227,-0.1816075485342108
158,-0.07141189129414297,-0.16448146415471365,-0.09768341493366987,-0.18084061324646425
159,-0.07814990735826248,-0.16167220602338553,-0.09672913606375139,-0.18002368566173108
160,-0.06839909365029155,-0.1602644450382707,-0.09556373431213143,-0.17923743152893032
161,-0.06491069120197249,-0.15686869984340568,-0.09450902439436266,-0.17833692276021193
162,-0.0728276612322239,-0.16172439573941635,-0.09362221904529715,-0.177618998408935
163,-0.06805327545253573,-0.1588214625883401,-0.09259621925323881,-0.17678952568582873
164,-0.06532208801302322,-0.15705623317456557,-0.09153107520587346,-0.1759960762270417
165,-0.06498011674202527,-0.15189076824429648,-0.09049428660031567,-0.17510603560590268
166,-0.06550897590113251,-0.15069524990196098,-0.08942019300404365,-0.17429525870281692
167,-0.06972456540949099,-0.15307053086640837,-0.08846781611336052,-0.17348839971529245
168,-0.06466447902335037,-0.15587827784227132,-0.08759912367431424,-0.17270033477351376
169,-0.06495013962174076,-0.15217521229872605,-0.08647845253657309,-0.17188290097961997
170,-0.06547393692894204,-0.15468943440873673,-0.08558311507106438,-0.17110018017927242
171,-0.0632852534269811,-0.14884623802329217,-0.08466256982726077,-0.17031857610769666
172,-0.05852194526683494,-0.1537825610785658,-0.08364742737601157,-0.1695869571147336
173,-0.060781675834833994,-0.15369250779639096,-0.08260488935604325,-0.16894675934448958
174,-0.06102208109750251,-0.14694583342543674,-0.08141392148143797,-0.16808279573617127
175,-0.058233015007598234,-0.14696756288795254,-0.08050067717871558,-0.16737914050877334
176,-0.056351146783290805,-0.14684214617981145,-0.07956942229062701,-0.1665582540771481
177,-0.05931160078932376,-0.14969327018606768,-0.0787161339764717,-0.16582076178682276
178,-0.06409352846099889,-0.14708934766645657,-0.07792973009435915,-0.16512070763627118
179,-0.055581183588316915,-0.1504261599892298,-0.07707414026895586,-0.1644297082304546
180,-0.04575727944266924,-0.14723293867427723,-0.0757714977762165,-0.16369070329028143
181,-0.048712991599086625,-0.14280488049856144,-0.0747796032947072,-0.16289232500121797
182,-0.053175033931699756,-0.14260709005994981,-0.07401949778493867,-0.16209735384068286
183,-0.051008411131740886,-0.14280562256949383,-0.07298859602375173,-0.16130181197161306
184,-0.04681478922170223,-0.14171209698722692,-0.07190825496596079,-0.16050810129942866
185,-0.047202121675517385,-0.14031134425708702,-0.07083615914085327,-0.15975977305139175
186,-0.045338106370227796,-0.1384559443597369,-0.06977441078697857,-0.1588980735100909
187,-0.044208552175223834,-0.14243235739746266,-0.06878567174924156,-0.15811510604387297
188,-0.044289909504050776,-0.13785861302900362,-0.06778933380560961,-0.15730433631623641
189,-0.043156644372067066,-0.1401534085692104,-0.06693724814148315,-0.15668227540390953
190,-0.037157208345937054,-0.1401709632989009,-0.06592371382563923,-0.15597341771878098
191,-0.04377341390817807,-0.1374171848555618,-0.06508747527615599,-0.15524127152910952
192,-0.044348087021375264,-0.13869552699880075,-0.06416068555117369,-0.1545868906011883
193,-0.042520021291947506,-0.13700619743744086,-0.06326196672705361,-0.15382729949601212
194,-0.038338873112823565,-0.1353957849636575,-0.062458988468706206,-0.15310006747863827
195,-0.038684533899788376,-0.1353343654511925,-0.06156489315636331,-0.15237531743226929
196,-0.042978922975194754,-0.13444691874529185,-0.06073328850555699,-0.15164032380065293
197,-0.03361823413108479,-0.134720522069457,-0.05975699553068674,-0.1509214145760539
198,-0.03608338711005843,-0.13464833209974844,-0.058925738570072765,-0.1502344361456362
199,-0.03579842402848342,-0.13207715929136327,-0.05805634470483038,-0.14947377502891257
200,-0.04134646818319765,-0.13380735058737428,-0.05734475516512019,-0.148809165020378
201,-0.046978018860915724,-0.12975067416675573,-0.056731897579224165,-0.14808985237608982
202,-0.035434366698354515,-0.13207315372866943,-0.05588786218610835,-0.1474372503869084
203,-0.039788764866123164,-0.12678238904434727,-0.055093978361384105,-0.14670380009645245
204,-0.03422182081413691,-0.13082214884264706,-0.05422070052158554,-0.14606275974832383
205,-0.029892102581358375,-0.12797988405437027,-0.05328233406682414,-0.14532768309980823
206,-0.02877022488913874,-0.12831228383339463,-0.05234540323022102,-0.14462879578126517
207,-0.031386874763015646,-0.1252527034518765,-0.05144683677979826,-0.1438928369336112
208,-0.031868658666486194,-0.12830929254166465,-0.050655972127245125,-0.14316939350135022
209,-0.031030284068459445,-0.1259109899691938,-0.049713579661449056,-0.1424541691802664
210,-0.027520673993026174,-0.12566196883459962,-0.04889601126830376,-0.14176211965619298
211,-0.02433377348465745,-0.12339661630436231,-0.04808447291395746,-0.1410926779854121
212,-0.028811429566485375,-0.12408726694838586,-0.047204148280642684,-0.14033993540959153
213,-0.02577795021461799,-0.1280384311888215,-0.046358641775884335,-0.13972427478160113
214,-0.02224981444845416,-0.12212275860168435,-0.04549719630459295,-0.13902560529014352
215,-0.023095064624569072,-0.12135749918863878,-0.044659495262243824,-0.13841493990903037
216,-0.025745013403572513,-0.12101589585984145,-0.04386421601229262,-0.13782135282818797
217,-0.02474147226912498,-0.12119408881376055,-0.04296455414948531,-0.13718382398713502
218,-0.030236956488971494,-0.12272981043527169,-0.04227600369879773,-0.13652085463899502
219,-0.02672179440129564,-0.12071677969135645,-0.04151143679438883,-0.13589168598684762
220,-0.016793827069477702,-0.11584737810509141,-0.040537834597199535,-0.13511484486077474
221,-0.014034199760387351,-0.11922455143356352,-0.039552813523867664,-0.13452241112898014
222,-0.01915404295822462,-0.12103835781099632,-0.03876545547769546,-0.13386752706362876
223,-0.013423926155113735,-0.1163349367677848,-0.03781830048410105,-0.13312037564305665
224,-0.012415989252684206,-0.11432325496998083,-0.036846178647204686,-0.13246792407394753
225,-0.02018510457952323,-0.11422783625328581,-0.03608522043864318,-0.13181312954125418
226,-0.014503068077923887,-0.11807004624843813,-0.03524825886453584,-0.1312376875426267
227,-0.01637271523846094,-0.1184968230167723,-0.03438948115351859,-0.1306137585992408
228,-0.015976233351463087,-0.11461157251973128,-0.03342713525132787,-0.1299642030963063
229,-0.009011745400434975,-0.11126146034168213,-0.03249574648757023,-0.12918090910335533
230,-0.012018203711763004,-0.11067653508195249,-0.031820964972952115,-0.12844978103150886
231,-0.007425597674524236,-0.11383544364445734,-0.03099521709446086,-0.12787039229442676
232,-0.010298492132601124,-0.1105905565390554,-0.03013768625847889,-0.12723006162400888
233,-0.007911729656309536,-0.10667274574561096,-0.02927575262897026,-0.12650740408753122
234,-0.010701138178973751,-0.10868941028296548,-0.028553479608115696,-0.125846950353446
235,-0.004249070643099593,-0.110743971036836,-0.027694418587467337,-0.12525560288904097
236,-0.0030973072249634976,-0.10626571070656791,-0.026849602604562053,-0.1246117982159776
237,-0.00887501452975456,-0.10892332968237114,-0.026142931851652666,-0.12394161766167577
238,-0.005084627818881232,-0.10715016249062967,-0.025358826217949274,-0.12332744865090829
239,-0.004054034431940178,-0.10520606245957595,-0.02457677401914674,-0.12262850172871559
240,-0.012379628169385802,-0.10410963168083294,-0.02408122241561571,-0.12190727509635424
241,-0.005077623871192596,-0.10712681671278364,-0.023307306614876,-0.12130146773349867
242,-0.0005391908660747152,-0.10810154772923164,-0.022431128691769994,-0.12068958814810729
243,-0.005014591974629601,-0.1040048458339223,-0.02168102010542363,-0.12002956111603692
244,0.0006641931723080578,-0.10173986012233305,-0.020900958779721,-0.11935644261921043
245,0.0010033410566635266,-0.10339753350696365,-0.02010720128059196,-0.11871770598032587
246,0.002471183889195364,-0.1009136857672686,-0.01919819914330416,-0.11804704132076539
247,-0.0033431232396514015,-0.10401358274941723,-0.018592696925475494,-0.1174329025343646
248,-0.0028718213627517064,-0.10351961245439631,-0.017928465610529357,-0.11681032814145756
249,0.005146680590041869,-0.10214257078698755,-0.017109563518158854,-0.11621163637137005
250,0.0030160905331494876,-0.09887727037298556,-0.01622231234383191,-0.11551303476708227
251,-0.0040923316319683945,-0.10125235806107676,-0.015364598599252963,-0.11494306844496868
252,0.0016851591785647566,-0.09567939294832098,-0.014622208081714579,-0.11421519322936172
253,0.002960569538592841,-0.09625725371253997,-0.01376722139362026,-0.11360469052272557
254,0.00929439848968467,-0.09369827563300118,-0.012896897007543826,-0.11286221305853265
255,0.008496614533315874,-0.09650830357709307,-0.012129122665250342,-0.11223278144898713
256,0.006783224108830949,-0.09581129734057851,-0.01141805368529095,-0.11158276171913079
257,0.009789551361458072,-0.09540656732172677,-0.010594525162801474,-0.11098583899652781
258,0.010435591244523309,-0.09657920188400734,-0.009748440164581283,-0.11035123718337464
259,0.01535789471826469,-0.09582803083237938,-0.0088206765888468,-0.10974957800063835
260,0.012475256325723516,-0.09351196358742848,-0.008020757982471809,-0.10910657789569493
261,0.005300113103871737,-0.09255978437813092,-0.007428080250701224,-0.10848984125717032
262,0.009869042142550214,-0.09703524560190989,-0.006654470816520511,-0.10794880083024079
263,0.006725498054129889,-0.09182420326011458,-0.006004401851145555,-0.10722451627166665
264,0.018130015449848984,-0.08884103695162657,-0.005196805253179492,-0.10655888183866549
265,0.020093486852147936,-0.09504050955640676,-0.004333034223645151,-0.10603254204602086
266,0.015873919257561358,-0.09190090403950706,-0.0035006555704224732,-0.10545024220961416
267,0.018193987071672177,-0.08834766995209546,-0.0026419463836065303,-0.10479331383238087
268,0.01568173841915621,-0.08859481506820048,-0.0017235724854439763,-0.10411061392503944
269,0.014289419523322605,-0.08614651205212212,-0.0009033482069516113,-0.10341920857225477
270,0.01569338366281684,-0.08729784993485802,-0.00025360399230572053,-0.10284821800885009
271,0.025325019745653193,-0.09121386305742372,0.0005335803978150903,-0.10228800424132728
272,0.02106482807519981,-0.08826998700503298,0.001337957818483579,-0.10163263682520801
273,0.025324083252382928,-0.08891096934514478,0.002112918006633512,-0.10108415747675523
274,0.01989972285002751,-0.08723130711932628,0.002759232248687746,-0.10054231851974213
275,0.015807926271549526,-0.08795700092686197,0.0034790928657092014,-0.10001690181321367
276,0.02643239357738907,-0.08391030279745301,0.004297802098815461,-0.09933370694419395
277,0.02081527216116568,-0.08345266717978457,0.0050415618468079935,-0.0986328238274542
278,0.02465429833566659,-0.08394653230016266,0.005854172480550587,-0.09801952302306283
279,0.026486889742213644,-0.07810884344422342,0.006564145183403559,-0.09735647068511366
280,0.025720640718104752,-0.08295267540675004,0.007318922072000914,-0.0968019934916096
281,0.02761209492859069,-0.08343317316185697,0.008019675924063212,-0.09619394808195761
282,0.030201513794312795,-0.07743332650758636,0.008829676042601492,-0.0955308034813282
283,0.02428888521097783,-0.07849570595360358,0.009473688339947238,-0.09496726268548807
284,0.03240168400695111,-0.08039144489723375,0.010335744783665734,-0.09440130337777342
285,0.03402963457274364,-0.08056912982917468,0.011101318887982601,-0.0937978065536202
286,0.02704540137474709,-0.07817087141763704,0.011704173059976812,-0.09323590976784157
287,0.030396119487621144,-0.07939870510761222,0.012489595740324327,-0.0926454172763464
288,0.031464218213579295,-0.07750532048509232,0.013220572660973538,-0.09205252043623564
289,0.02550909709372321,-0.07987636620923522,0.013811835291486805,-0.09154592651122885
290,0.033409882872103065,-0.07751839167042844,0.014727625512316583,-0.09101410171102076
291,0.02751576332957497,-0.07454708367215152,0.015379493256331932,-0.09036250705020812
292,0.031162927052542165,-0.0761771742364834,0.016013535614704272,-0.08972401958035317
293,0.03799134042790208,-0.07702583288799848,0.016873654262754903,-0.08918443932143467
294,0.036283085034349766,-0.07625866276338686,0.01758603209999574,-0.08867481537425576
295,0.036265523335588815,-0.07100635061688873,0.018291275745574244,-0.08802699171645426
296,0.03785267915501968,-0.07190188296736674,0.01899890565089073,-0.08744675566045622
297,0.031121281101679714,-0.07278628900719386,0.019688193737717352,-0.08682220978561174
298,0.03660135881851522,-0.07261984045343477,0.02047765734134269,-0.08620421434559251
299,0.03504331371840431,-0.07113451432657072,0.021075590003909937,-0.08558405321638418
300,0.040394436341758544,-0.07398135754915333,0.02182315692008212,-0.08508613495990752
301,0.03845476026188693,-0.06872320706504383,0.022674098757959227,-0.08443555193998689
302,0.03764633303918001,-0.069897972163278,0.023393322235171533,-0.08391992352428602
303,0.04357693087371018,-0.07076860135370056,0.024205649461873882,-0.08341015047710924
304,0.04452930895694125,-0.06571415439175242,0.02491034767121901,-0.08285046805228426
305,0.03471700603177461,-0.06751102202878376,0.025434755501188188,-0.08227052242131806
306,0.04278972276207489,-0.06790643371039816,0.026154885474253063,-0.08171242514871446
307,0.04535599132557093,-0.06869101448517144,0.026866214273535322,-0.08117811409198335
308,0.03637986558445615,-0.06862495145592898,0.027385099760333976,-0.08061902908342178
309,0.04672068979273448,-0.06859274978541083,0.028012355661823377,-0.08007432346248242
310,0.048959402790597316,-0.06479851785817671,0.02874203859112085,-0.07950005454789738
311,0.04703780326271985,-0.06518251759378135,0.029576792394297814,-0.07895250921221039
312,0.04766318124695045,-0.06573371654416124,0.030332675176385816,-0.07832647863105541
313,0.05117324247275512,-0.06302639698743742,0.031221630064758324,-0.07775052250560187
314,0.03925982156226189,-0.06075007888792232,0.03164422618700658,-0.07718870334432779
315,0.04028777312914898,-0.06370760119883918,0.0320481119125466,-0.07656204517717644
316,0.047072043797663755,-0.05807063853122724,0.03267207440334865,-0.07588543986701084
317,0.05095835616449399,-0.0644127041544674,0.03332736178520509,-0.07540674055105828
318,0.05345071569953889,-0.06113898858313886,0.03408274133081274,-0.07485762402135704
319,0.047131677034029165,-0.057143197328599515,0.034739586481026874,-0.07427755772688659
320,0.05534325928955924,-0.05936862238665445,0.03553258399356172,-0.07371897317592252
321,0.051971895000819876,-0.05985603656117561,0.03606552149866505,-0.07309181664599756
322,0.04582296489838657,-0.06673182402325577,0.03656068423512879,-0.07266105338636202
323,0.058461130381539286,-0.05882289000481762,0.03722342517771191,-0.07205929179955546
324,0.05511413868773999,-0.0577757399593816,0.037927713494466164,-0.07147018045635659
325,0.057974561371995983,-0.05748163795837728,0.03877104619647509,-0.07086067319698688
326,0.057399584999542806,-0.06077602001648906,0.03939039002491817,-0.0703979875413676
327,0.05819865899544063,-0.05983422550205898,0.04013805776160367,-0.0699256187078131
328,0.060289637487641344,-0.05634411840430755,0.04085076454464316,-0.069373570429896
329,0.056449686051194346,-0.05428433157789153,0.041450020470822774,-0.06889708019256935
330,0.05679158294819049,-0.05492776393460107,0.04207143931542449,-0.06833658196312638
331,0.05810181358865013,-0.05319064316667895,0.04268123368862567,-0.06773173136322282
332,0.05924078042027956,-0.05504086890569422,0.043262019021145015,-0.06728388221118496
333,0.06130365764893018,-0.05286272988540206,0.04400231446990406,-0.06677122268982094
334,0.06234252513623131,-0.05670726674374192,0.04460113129248966,-0.06629753912675111
