Episode,Station_Reward,Car_Reward,Station_Reward_Smooth,Car_Reward_Smooth
0,-0.3694958976805333,-0.4040142605143379,-0.3694958976805333,-0.4040142605143379
1,-0.35058566017171244,-0.39050903618169747,-0.36004077892612285,-0.3972616483480177
2,-0.3384850422988356,-0.3759135470484881,-0.3528555333836938,-0.39014561458150787
3,-0.33145214413379853,-0.37064898229454424,-0.34750468607122,-0.3852714565097669
4,-0.32671872336107577,-0.3691669916642848,-0.34334749352919114,-0.38205056354067046
5,-0.3171022427770277,-0.3630355043841834,-0.33897328507049723,-0.37888138701458934
6,-0.3099266269195732,-0.3574807468735592,-0.33482376247750806,-0.3758241527087279
7,-0.3125827988586626,-0.356721761258026,-0.3320436420251524,-0.37343635377739015
8,-0.3078449258755142,-0.35413428983428086,-0.32935489578630367,-0.37129168000593354
9,-0.30521125761925205,-0.34876466578737225,-0.3269405319695985,-0.3690389785840774
10,-0.30008306943120955,-0.34642012329713273,-0.32449894446610866,-0.366982719012537
11,-0.302347450233248,-0.34612682912385656,-0.3226529866133702,-0.3652447281884803
12,-0.2956657200950216,-0.33839953408259166,-0.32057704303503576,-0.36317971325725806
13,-0.2933934865302113,-0.3392596306785186,-0.31863536042754825,-0.36147113593020525
14,-0.28244152272161377,-0.33372559676225466,-0.3162224379138193,-0.3596214333190086
15,-0.2786527981974258,-0.3322769734163714,-0.3138743354315447,-0.35791240457509377
16,-0.27829410979510366,-0.33025778363439307,-0.3117813809823423,-0.35628566216681723
17,-0.28202685124197496,-0.3277046552541222,-0.3101283515523219,-0.3546978284494453
18,-0.2740204212630662,-0.3266210484668733,-0.30822793416867683,-0.35322010318720465
19,-0.26981773997554165,-0.3228221129305155,-0.3063074244590201,-0.3517002036743702
20,-0.26506440736616205,-0.31840153119268655,-0.3043434712641221,-0.3501145526038138
21,-0.2661053853912661,-0.32266669819376975,-0.30260537645171953,-0.3488669228579027
22,-0.2638875005930147,-0.3164083066214549,-0.30092199054481933,-0.34745567867370936
23,-0.2580024520714403,-0.31682778527597655,-0.29913367644176186,-0.3461795164488038
24,-0.2607775355541524,-0.3144378637653313,-0.2975994308062575,-0.34490985034146493
25,-0.25795801662665385,-0.3133055989281581,-0.2960747610301189,-0.3436943022101839
26,-0.25157796755374756,-0.3074714338447406,-0.29442673164210514,-0.34235271449294524
27,-0.24948614186848378,-0.30656620764773845,-0.29282171057876155,-0.34107462496275925
28,-0.2449573895012734,-0.3051862641414567,-0.2911712167485033,-0.3398370952792661
29,-0.24658518073042038,-0.3061547236407539,-0.28968501554790055,-0.33871434955798235
30,-0.2433778178155551,-0.30246867318787884,-0.2881912349758894,-0.3375451341912048
31,-0.2465762256913931,-0.30096605837478696,-0.2868907659357489,-0.33640203807194174
32,-0.24168070414024428,-0.30106588572945764,-0.28552076406315785,-0.335331245576715
33,-0.23971213145856912,-0.2952128849560254,-0.28417345133949345,-0.3341512937937535
34,-0.2318982043741979,-0.29460063080510757,-0.2826798728547707,-0.3330212748512208
35,-0.2445568612971905,-0.2961393873435422,-0.2816209003115046,-0.3319967779760075
36,-0.23580936724170187,-0.29427214443747446,-0.2803827507690775,-0.3309771932857769
37,-0.22879102798116419,-0.29235627823887,-0.27902507385360614,-0.3299608534161214
38,-0.22345312346963336,-0.28815290910930796,-0.2776001520488889,-0.32888885484415187
39,-0.22285940584193598,-0.28637373839522473,-0.27623163339371504,-0.3278259769329287
40,-0.22894038237905862,-0.2895474005391327,-0.27507818824701613,-0.32689235311844583
41,-0.2186832001110858,-0.28472635132134533,-0.27373545043425584,-0.32588840069470537
42,-0.22391239030773802,-0.28337137705787646,-0.2725767746173601,-0.3248996327031512
43,-0.21746682375964071,-0.27816239553330513,-0.27132427573423007,-0.32383742276747285
44,-0.2150075951229416,-0.2780462593817246,-0.27007279394286815,-0.3228198413589007
